candidate_store_id,source_store_id,store_name,brand,sido,sigungu,admin_dong,legal_dong,road_address,jibun_address,address,longitude,latitude,biz_l1,biz_l2,biz_l3,ksic_name
GS_CONV_0430,MA0101202406A0568542,세븐롯데시티호텔공항점,세븐일레븐,서울특별시,강서구,방화2동,방화동,서울특별시 강서구 하늘길 38,서울특별시 강서구 방화동 882-1,서울특별시 강서구 하늘길 38,126.802957316013,37.5713648899321,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0431,MA0101202406A0116415,세븐일레븐화곡공원점,세븐일레븐,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 까치산로4길 34,서울특별시 강서구 화곡동 98-253,서울특별시 강서구 까치산로4길 34,126.844936572647,37.5413071748601,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0432,MA0101202406A0277797,씨유마곡퀸즈파크점,CU,서울특별시,강서구,발산1동,마곡동,서울특별시 강서구 공항대로 212,서울특별시 강서구 마곡동 800-1,서울특별시 강서구 공항대로 212,126.831013281534,37.5588304914301,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0433,MA0101202409A0155682,씨유방화플라워점,CU,서울특별시,강서구,방화1동,방화동,서울특별시 강서구 방화대로41길 38-13,서울특별시 강서구 방화동 266-3,서울특별시 강서구 방화대로41길 38-13,126.814173061425,37.5722119915059,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0434,MA0101202409A0110845,지에스25강서자이타워,GS25,서울특별시,강서구,가양1동,가양동,서울특별시 강서구 양천로 401,서울특별시 강서구 가양동 1498,서울특별시 강서구 양천로 401,126.847647828913,37.5657006958558,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0435,MA0101202409A0102404,씨유화곡대로점,CU,서울특별시,강서구,우장산동,화곡동,서울특별시 강서구 화곡로 233,서울특별시 강서구 화곡동 95-4,서울특별시 강서구 화곡로 233,126.844802225887,37.5460732808821,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0436,MA0101202409A0233266,이마트24서서울모터리움점,이마트24,서울특별시,강서구,가양1동,가양동,서울특별시 강서구 양천로53길 30,서울특별시 강서구 가양동 50-5,서울특별시 강서구 양천로53길 30,126.846910315353,37.5665737071478,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0437,MA0101202409A0089519,지에스25발산에너지점,GS25,서울특별시,강서구,등촌3동,등촌동,서울특별시 강서구 강서로56길 50,서울특별시 강서구 등촌동 671-3,서울특별시 강서구 강서로56길 50,126.841549525896,37.5591424301601,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0438,MA0101202409A0142261,씨유강서,CU,서울특별시,강서구,등촌2동,등촌동,서울특별시 강서구 등촌로53길 39,서울특별시 강서구 등촌동 676,서울특별시 강서구 등촌로53길 39,126.860321127258,37.5495705105868,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0439,MA0101202409A0137185,세븐일레븐강서메인점,세븐일레븐,서울특별시,강서구,화곡4동,화곡동,서울특별시 강서구 곰달래로49길 80,서울특별시 강서구 화곡동 822-25,서울특별시 강서구 곰달래로49길 80,126.856241367357,37.5349333914624,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0440,MA0101202409A0040634,씨유강서국회대로점,CU,서울특별시,강서구,화곡2동,화곡동,서울특별시 강서구 국회대로7길 138,서울특별시 강서구 화곡동 884-11,서울특별시 강서구 국회대로7길 138,126.853219951032,37.529424562127,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0441,MA0101202411A0113311,지에스25강서,GS25,서울특별시,강서구,공항동,공항동,서울특별시 강서구 남부순환로11길 28,서울특별시 강서구 공항동 1340,서울특별시 강서구 남부순환로11길 28,126.815144547084,37.5547071799091,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0442,MA0101202411A0172998,지에스25화곡타운점,GS25,서울특별시,강서구,화곡8동,화곡동,서울특별시 강서구 강서로18라길 23,서울특별시 강서구 화곡동 398-4,서울특별시 강서구 강서로18라길 23,126.84790174317,37.5354455249719,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0443,MA0101202412A0042902,드림마트,기타/미분류,서울특별시,강서구,방화1동,마곡동,서울특별시 강서구 마곡중앙로 111,서울특별시 강서구 마곡동 767-4,서울특별시 강서구 마곡중앙로 111,126.825060063125,37.5636871973466,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0444,MA0101202412A0015387,마곡르웨스트점,기타/미분류,서울특별시,강서구,방화1동,마곡동,서울특별시 강서구 마곡중앙로 111,서울특별시 강서구 마곡동 767-4,서울특별시 강서구 마곡중앙로 111,126.825060063125,37.5636871973466,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0445,MA0101202412A0005211,세븐일레븐방화스카이포레점,세븐일레븐,서울특별시,강서구,방화2동,방화동,서울특별시 강서구 개화동로21길 22,서울특별시 강서구 방화동 909,서울특별시 강서구 개화동로21길 22,126.805368243312,37.5714319589081,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0446,MA0101202411A0183060,이마트24마곡케이,이마트24,서울특별시,강서구,방화1동,마곡동,서울특별시 강서구 마곡중앙로 105-7,서울특별시 강서구 마곡동 768-1,서울특별시 강서구 마곡중앙로 105-7,126.826091745804,37.5629589152875,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0447,MA0101202411A0076777,이마트24강서신,이마트24,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 국회대로 71,서울특별시 강서구 화곡동 931-11,서울특별시 강서구 국회대로 71,126.84288392241,37.5273209416939,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0448,MA0101202411A0124613,세븐일레븐,세븐일레븐,서울특별시,강서구,염창동,염창동,서울특별시 강서구 양천로 677,서울특별시 강서구 염창동 248-7,서울특별시 강서구 양천로 677,126.871917556435,37.5512775348353,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0449,MA0101202411A0087321,세븐일레븐,세븐일레븐,서울특별시,강서구,공항동,공항동,서울특별시 강서구 방화대로6나길 1,서울특별시 강서구 공항동 1354-6,서울특별시 강서구 방화대로6나길 1,126.816818649547,37.5550521677064,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0450,MA0101202411A0081998,씨유가양현대점,CU,서울특별시,강서구,가양3동,가양동,서울특별시 강서구 양천로 507,서울특별시 강서구 가양동 448-1,서울특별시 강서구 양천로 507,126.857358236297,37.5603879423966,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0451,MA0101202411A0037907,씨유강서하늘점,CU,서울특별시,강서구,공항동,공항동,서울특별시 강서구 송정로 49,서울특별시 강서구 공항동 60-12,서울특별시 강서구 송정로 49,126.810244132347,37.5591953768127,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0452,MA0101202411A0126680,세븐일레븐송정로점,세븐일레븐,서울특별시,강서구,공항동,공항동,서울특별시 강서구 송정로 60,서울특별시 강서구 공항동 53-58,서울특별시 강서구 송정로 60,126.810162507251,37.5601412911009,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0453,MA0101202505A0046196,세븐일레븐발산신화점,세븐일레븐,서울특별시,강서구,우장산동,내발산동,서울특별시 강서구 강서로 360,서울특별시 강서구 내발산동 653,서울특별시 강서구 강서로 360,126.838394959143,37.5576965604941,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0454,MA0101202505A0050755,씨유NH서울,CU,서울특별시,강서구,등촌1동,등촌동,서울특별시 강서구 양천로 570,서울특별시 강서구 등촌동 631-5,서울특별시 강서구 양천로 570,126.862005399481,37.556726409659,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0455,MA0101202502A0059036,세븐마곡머큐어점,세븐일레븐,서울특별시,강서구,방화1동,마곡동,서울특별시 강서구 마곡중앙로 143,서울특별시 강서구 마곡동 767,서울특별시 강서구 마곡중앙로 143,126.82536297129,37.5648409196617,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0456,MA0101202501A0066046,세븐일레븐강서화곡진주점,세븐일레븐,서울특별시,강서구,화곡2동,화곡동,서울특별시 강서구 곰달래로36길 17,서울특별시 강서구 화곡동 856-1,서울특별시 강서구 곰달래로36길 17,126.853919605024,37.5303354404141,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0457,MA0101202501A0045749,세븐일레븐등촌임광점,세븐일레븐,서울특별시,강서구,등촌2동,등촌동,서울특별시 강서구 등촌로 113,서울특별시 강서구 등촌동 562-5,서울특별시 강서구 등촌로 113,126.863461105001,37.5404470676295,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0458,MA0101202504A0016449,지에스25가양2,GS25,서울특별시,강서구,가양1동,가양동,서울특별시 강서구 허준로 47,서울특별시 강서구 가양동 1461,서울특별시 강서구 허준로 47,126.846538976663,37.5710241391854,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0459,MA0101202504A0071665,세븐일레븐신방화점,세븐일레븐,서울특별시,강서구,방화1동,방화동,서울특별시 강서구 방화동로 80,서울특별시 강서구 방화동 249-28,서울특별시 강서구 방화동로 80,126.812871955591,37.5674166471297,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0460,MA0101202502A0091751,씨유강서다온점,CU,서울특별시,강서구,우장산동,내발산동,서울특별시 강서구 강서로52길 42,서울특별시 강서구 내발산동 651,서울특별시 강서구 강서로52길 42,126.840477768322,37.5575282035983,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0461,MA0101202502A0034700,세븐일레븐코엑스,세븐일레븐,서울특별시,강서구,방화1동,마곡동,서울특별시 강서구 마곡중앙5로 9,서울특별시 강서구 마곡동 767-2,서울특별시 강서구 마곡중앙5로 9,126.826922242647,37.5660145094034,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0462,MA0101202505A0088577,씨유마곡디엠프라자,CU,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡중앙8로5길 63,서울특별시 강서구 마곡동 782,서울특별시 강서구 마곡중앙8로5길 63,126.838432286057,37.5666164689068,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0463,MA0101202502A0019192,세븐일레븐강서등촌역점,세븐일레븐,서울특별시,강서구,등촌2동,등촌동,서울특별시 강서구 등촌로 229,서울특별시 강서구 등촌동 507-1,서울특별시 강서구 등촌로 229,126.863454590685,37.5502228941175,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0464,MA0101202501A0002375,세븐일레븐염창래미안점,세븐일레븐,서울특별시,강서구,염창동,염창동,서울특별시 강서구 양천로 646-32,서울특별시 강서구 염창동 271-13,서울특별시 강서구 양천로 646-32,126.867921275317,37.5521200700322,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0465,MA0101202412A0033825,세븐일레븐가양역점,세븐일레븐,서울특별시,강서구,가양2동,가양동,서울특별시 강서구 양천로57길 16,서울특별시 강서구 가양동 1480,서울특별시 강서구 양천로57길 16,126.852496897214,37.5633732754666,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0466,MA0101202412A0005950,씨유발산,CU,서울특별시,강서구,우장산동,내발산동,서울특별시 강서구 강서로 348,서울특별시 강서구 내발산동 657,서울특별시 강서구 강서로 348,126.838079410717,37.5570744406471,소매,종합 소매,편의점,기타 음ㆍ식료품 위주 종합 소매업
GS_CONV_0467,MA0101202412A0017358,에스엘리테일,기타/미분류,서울특별시,강서구,방화1동,마곡동,서울특별시 강서구 마곡중앙로 111,서울특별시 강서구 마곡동 767-4,서울특별시 강서구 마곡중앙로 111,126.825060063125,37.5636871973466,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0468,MA0101202412A0038015,지에스25등촌,GS25,서울특별시,강서구,등촌1동,등촌동,서울특별시 강서구 공항대로59다길 39,서울특별시 강서구 등촌동 633-24,서울특별시 강서구 공항대로59다길 39,126.8657465584,37.5531717843805,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0469,MA0101202412A0080095,세븐일레븐화곡하늘점,세븐일레븐,서울특별시,강서구,화곡6동,화곡동,서울특별시 강서구 까치산로18라길 6,서울특별시 강서구 화곡동 42-48,서울특별시 강서구 까치산로18라길 6,126.851657934842,37.5469470507418,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0470,MA0101202412A0063937,씨유마곡르웨스트점,CU,서울특별시,강서구,방화1동,마곡동,서울특별시 강서구 마곡중앙로 111,서울특별시 강서구 마곡동 767-4,서울특별시 강서구 마곡중앙로 111,126.825060063125,37.5636871973466,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0471,MA0106202304A1633747,GS25화곡달빛점,GS25,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 곰달래로16길 29,서울특별시 강서구 화곡동 928-35,서울특별시 강서구 곰달래로16길 29,126.840380668426,37.5287591864847,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0472,MA0106202308A1284659,GS25마곡엘리안점,GS25,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 강서로 409,서울특별시 강서구 마곡동 793-4,서울특별시 강서구 강서로 409,126.838951222104,37.5621662608922,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0473,MA0106202506A2325826,이마트24 마곡보타닉게이트점,이마트24,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡동로 166,서울특별시 강서구 마곡동 779,서울특별시 강서구 마곡동로 166,126.836819546532,37.5691100064173,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0474,MA0106202201A1794047,이마트24공항주유소점,이마트24,서울특별시,강서구,방화2동,개화동,서울특별시 강서구 개화동로 420,서울특별시 강서구 개화동 565-4,서울특별시 강서구 개화동로 420,126.802383499723,37.5743281997222,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0475,MA0106202201A1977644,GS25S9양천향교역점,GS25,서울특별시,강서구,가양1동,가양동,서울특별시 강서구 양천로 341,서울특별시 강서구 가양동 159-3,서울특별시 강서구 양천로 341,126.84081602782,37.5687640748334,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0476,MA0106202406A2082539,GS25등촌,GS25,서울특별시,강서구,등촌1동,등촌동,서울특별시 강서구 공항대로59길 80-6,서울특별시 강서구 등촌동 634,서울특별시 강서구 공항대로59길 80-6,126.863570269324,37.5550523739591,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0477,MA0106202406A0070227,GS25화곡,GS25,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 강서로 136,서울특별시 강서구 화곡동 404-4,서울특별시 강서구 강서로 136,126.842474380089,37.5391595382033,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0478,MA0106202406A1364944,GS25강서,GS25,서울특별시,강서구,방화2동,방화동,서울특별시 강서구 양천로14길 10,서울특별시 강서구 방화동 559-1,서울특별시 강서구 양천로14길 10,126.810040117629,37.5726829402525,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0479,MA0106202406A0752848,지에스GS25화곡공원점,GS25,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 화곡로42가길 9,서울특별시 강서구 화곡동 24-126,서울특별시 강서구 화곡로42가길 9,126.845831822285,37.5461467094682,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0480,MA0106202411A2074779,GS25강서,GS25,서울특별시,강서구,공항동,공항동,서울특별시 강서구 남부순환로11길 28,서울특별시 강서구 공항동 1340,서울특별시 강서구 남부순환로11길 28,126.815144547084,37.5547071799091,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0481,MA0106202409A1321518,GS25강서자이,GS25,서울특별시,강서구,가양1동,가양동,서울특별시 강서구 양천로 401,서울특별시 강서구 가양동 1498,서울특별시 강서구 양천로 401,126.847647828913,37.5657006958558,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0482,MA0106202406A2207394,GS25화곡그랜드점,GS25,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 월정로32길 71,서울특별시 강서구 화곡동 371-7,서울특별시 강서구 월정로32길 71,126.839097421946,37.5362807970448,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0483,MA0106202406A1628983,GS25곰달래로,GS25,서울특별시,강서구,화곡2동,화곡동,서울특별시 강서구 곰달래로31길 16,서울특별시 강서구 화곡동 872-24,서울특별시 강서구 곰달래로31길 16,126.851484575767,37.5316568742373,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0484,MA0106202409A1090238,GS25발산에너지점,GS25,서울특별시,강서구,등촌3동,등촌동,서울특별시 강서구 강서로56길 50,서울특별시 강서구 등촌동 671-3,서울특별시 강서구 강서로56길 50,126.841526794782,37.5591874494613,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0485,MA0106202312A1519545,GS25발산,GS25,서울특별시,강서구,우장산동,내발산동,서울특별시 강서구 강서로50길 16,서울특별시 강서구 내발산동 665,서울특별시 강서구 강서로50길 16,126.838140168862,37.5551463912078,소매,종합 소매,편의점,슈퍼마켓
GS_CONV_0486,MA0106202409A2170857,GS25마곡SB,GS25,서울특별시,강서구,방화1동,마곡동,서울특별시 강서구 마곡중앙5로 81,서울특별시 강서구 마곡동 739-3,서울특별시 강서구 마곡중앙5로 81,126.81877000842,37.5670924803994,소매,종합 소매,편의점,슈퍼마켓
